Label,final
athletics,"['dibaba', 'break', 'world', 'record', 'ethiopia', 'tirunesh', 'dibaba', 'set', 'new', 'world', 'record', 'win', 'women', 'boston', 'indoor', 'game', 'dibaba', 'minut', 'second', 'eras', 'previou', 'world', 'indoor', 'mark', 'set', 'anoth', 'ethiopian', 'berhan', 'adera', 'stuttgart', 'last', 'year', 'compatriot', 'kenenisa', 'bekel', 'record', 'hope', 'dash', 'miscount', 'hi', 'lap', 'men', 'stage', 'hi', 'sprint', 'finish', 'lap', 'soon', 'ireland', 'alistair', 'cragg', 'bekel', 'battl', 'second', 'want', 'sit', 'back', 'get', 'outkick', 'said', 'cragg', 'kept', 'pace', 'plan', 'wa', 'go', 'go', 'matter', 'bekel', 'made', 'mistak', 'wa', 'race', 'wa', 'mine', 'sweden', 'carolina', 'kluft', 'olymp', 'heptathlon', 'champion', 'slovenia', 'jolanda', 'ceplak', 'win', 'perform', 'kluft', 'took', 'long', 'jump', 'ceplak', 'easili', 'women']"
athletics,"['iaaf', 'launch', 'fight', 'drug', 'iaaf', 'athlet', 'world', 'govern', 'bodi', 'ha', 'met', 'antidop', 'offici', 'coach', 'athlet', 'coordin', 'fight', 'drug', 'sport', 'two', 'task', 'forc', 'set', 'examin', 'dope', 'nutrit', 'issu', 'wa', 'also', 'agre', 'programm', 'demystifi', 'issu', 'athlet', 'public', 'media', 'wa', 'prioriti', 'noth', 'wa', 'decid', 'chang', 'thing', 'wa', 'forum', 'stakehold', 'allow', 'express', 'themselv', 'said', 'iaaf', 'spokesman', 'get', 'everyon', 'togeth', 'gave', 'us', 'lot', 'food', 'thought', 'peopl', 'attend', 'sunday', 'meet', 'monaco', 'includ', 'iaaf', 'chief', 'lamin', 'diack', 'namibian', 'athlet', 'franki', 'frederick', 'member', 'athlet', 'commiss', 'veri', 'happi', 'see', 'member', 'athlet', 'famili', 'respond', 'posit', 'iaaf', 'call', 'sit', 'togeth', 'discuss', 'fight', 'dope', 'said', 'diack', 'lead', 'feder', 'thi', 'field', 'duti', 'keep', 'sport', 'clean', 'two', 'task', 'forc', 'report', 'back', 'iaaf', 'council', 'april', 'meet', 'qatar']"
athletics,"['collin', 'compet', 'birmingham', 'world', 'commonwealth', 'champion', 'kim', 'collin', 'compet', 'norwich', 'union', 'grand', 'prix', 'birmingham', 'februari', 'st', 'kitt', 'nevi', 'star', 'join', 'british', 'olymp', 'relay', 'gold', 'medallist', 'jason', 'garden', 'mark', 'lewisfr', 'sydney', 'olymp', 'champion', 'world', 'indoor', 'record', 'holder', 'mauric', 'green', 'athen', 'olymp', 'silver', 'medallist', 'franci', 'obikwelu', 'also', 'take', 'part', 'collin', 'ran', 'birmingham', 'world', 'indoor', 'championship', 'look', 'forward', 'compet', 'strong', 'field', 'said', 'got', 'great', 'recept', 'form', 'crowd', 'nia', 'world', 'indoor', 'silver', 'medal', 'realli', 'excit', 'return', 'thi', 'venu', 'world', 'champion', 'say', 'good', 'shape', 'underestim', 'home', 'competit', 'jason', 'garden', 'mark', 'lewisfr', 'olymp', 'gold', 'medallist', 'sure', 'aim', 'win', 'front', 'home', 'support', 'look', 'forward', 'compet', 'britain', 'best', 'sprinter', 'sure', 'metr', 'one', 'excit', 'race', 'even', 'collin', 'wa', 'sixth', 'olymp', 'final', 'athen', 'hope', 'better', 'result', 'world', 'championship', 'finland', 'thi', 'summer', 'thi', 'big', 'year', 'plan', 'defend', 'world', 'titl', 'helsinki', 'august', 'befor', 'want', 'perform', 'well', 'indoor', 'start', 'year', 'win', 'form']"
athletics,"['radcliff', 'prove', 'doubter', 'wrong', 'thi', 'go', 'one', 'greatest', 'marathon', 'paula', 'career', 'test', 'charact', 'wa', 'toughest', 'race', 'ever', 'taken', 'part', 'win', 'new', 'york', 'marathon', 'make', 'disappoint', 'athen', 'ani', 'shape', 'form', 'offer', 'hope', 'reassur', 'next', 'year', 'paula', 'last', 'experi', 'year', 'athen', 'would', 'veri', 'difficult', 'look', 'forward', 'ani', 'optim', 'draw', 'line', 'thi', 'year', 'make', 'plan', 'futur', 'even', 'lost', 'thi', 'race', 'would', 'lot', 'posit', 'take', 'know', 'dig', 'deep', 'need', 'wa', 'strong', 'field', 'number', 'girl', 'go', 'race', 'expect', 'win', 'although', 'two', 'hour', 'minut', 'one', 'paula', 'best', 'time', 'far', 'record', 'difficult', 'cours', 'wa', 'speak', 'paula', 'leadup', 'thi', 'race', 'said', 'mani', 'way', 'wa', 'face', 'nowin', 'situat', 'thought', 'peopl', 'would', 'say', 'whi', 'athen', 'lost', 'peopl', 'would', 'say', 'career', 'wa', 'lot', 'peopl', 'wonder', 'would', 'happen', 'paula', 'wa', 'forc', 'drop', 'thi', 'race', 'marathon', 'athen', 'wa', 'never', 'card', 'might', 'beaten', 'would', 'kept', 'run', 'reason', 'wa', 'forc', 'pull', 'athen', 'niggl', 'injuri', 'lack', 'energi', 'oppress', 'condit', 'play', 'onli', 'question', 'wa', 'posit', 'could', 'finish', 'import', 'despit', 'hype', 'media', 'ahead', 'thi', 'race', 'never', 'doubt', 'paula', 'mind', 'confid', 'run', 'best', 'world', 'event', 'alway', 'expect', 'win', 'paula', 'take', 'part', 'run', 'london', 'km', 'race', 'london', 'end', 'year', 'wellearn', 'rest', 'christma', 'go', 'next', 'year', 'lot', 'optim']"
athletics,"['isinbayeva', 'claim', 'new', 'world', 'best', 'pole', 'vaulter', 'yelena', 'isinbayeva', 'broke', 'indoor', 'world', 'record', 'clear', 'metr', 'lievin', 'saturday', 'wa', 'russian', 'th', 'world', 'record', 'career', 'came', 'day', 'clear', 'norwich', 'union', 'grand', 'prix', 'birmingham', 'olymp', 'champion', 'went', 'attempt', 'meet', 'franc', 'fail', 'clear', 'height', 'men', 'former', 'olymp', 'champion', 'mauric', 'green', 'could', 'onli', 'finish', 'second', 'leonard', 'scott', 'wa', 'green', 'second', 'consecut', 'defeat', 'hand', 'hi', 'fellow', 'american', 'also', 'birmingham', 'last', 'week', 'ran', 'race', 'perfectli', 'said', 'scott', 'sec', 'hi', 'best', 'time', 'indoor', 'happi', 'even', 'know', 'mauric', 'long', 'way', 'hi', 'peak', 'start', 'season']"
athletics,"['edward', 'tip', 'idowu', 'euro', 'gold', 'world', 'outdoor', 'tripl', 'jump', 'record', 'holder', 'bbc', 'pundit', 'jonathan', 'edward', 'believ', 'phillip', 'idowu', 'take', 'gold', 'european', 'indoor', 'championship', 'idowu', 'land', 'british', 'trial', 'sheffield', 'last', 'month', 'lead', 'world', 'tripl', 'jump', 'rank', 'jump', 'well', 'sheffield', 'could', 'win', 'gold', 'medal', 'said', 'edward', 'hi', 'abil', 'undoubt', 'hi', 'best', 'perform', 'seem', 'happen', 'domest', 'meet', 'idowu', 'made', 'hi', 'breakthrough', 'five', 'year', 'ago', 'far', 'ha', 'onli', 'commonwealth', 'silver', 'medal', 'hi', 'name', 'edward', 'kept', 'idowu', 'top', 'spot', 'manchest', 'game', 'believ', 'european', 'indoor', 'madrid', 'repres', 'chanc', 'yearold', 'prove', 'hi', 'credenti', 'britain', 'top', 'tripl', 'jumper', 'ha', 'start', 'produc', 'intern', 'level', 'begin', 'said', 'edward', 'phillip', 'still', 'need', 'much', 'consist', 'sure', 'victori', 'madrid', 'build', 'hi', 'confid', 'selfbelief', 'best', 'world', 'qualifi', 'round', 'men', 'tripl', 'jump', 'madrid', 'take', 'place', 'friday', 'final', 'schedul', 'saturday', 'olymp', 'champion', 'christian', 'olsson', 'take', 'part', 'entir', 'indoor', 'season', 'ankl', 'injuri']"
athletics,"['kenya', 'lift', 'chepkemei', 'suspens', 'kenya', 'athlet', 'bodi', 'ha', 'revers', 'ban', 'marathon', 'runner', 'susan', 'chepkemei', 'made', 'offici', 'apolog', 'athlet', 'kenya', 'ak', 'suspend', 'twotim', 'london', 'marathon', 'runnerup', 'fail', 'turn', 'crosscountri', 'team', 'train', 'camp', 'embu', 'withdrawn', 'ban', 'chepkemei', 'ha', 'given', 'reason', 'absenc', 'said', 'ak', 'chief', 'isaiah', 'kiplagat', 'explain', 'contract', 'organis', 'race', 'puerto', 'rice', 'accept', 'apolog', 'kenyan', 'coach', 'team', 'decid', 'whether', 'chepkemei', 'includ', 'team', 'thi', 'month', 'world', 'cross', 'countri', 'championship', 'yearold', 'would', 'strong', 'contend', 'event', 'franc', 'hope', 'grant', 'place', 'strong', 'squad', 'satisfi', 'whole', 'saga', 'ha', 'brought', 'end', 'chepkemei', 'said', 'readi', 'prepar', 'repres', 'countri', 'disappoint', 'given', 'chanc', 'compet', 'world', 'cross', 'countri', 'championship', 'ak', 'insist', 'wa', 'make', 'exampl', 'chepkemei', 'ban', 'competit', 'end', 'organis', 'came', 'intens', 'intern', 'domest', 'pressur', 'revers', 'decis', 'yearold', 'took', 'part', 'london', 'marathon', 'wa', 'edg', 'radcliff', 'epic', 'new', 'york', 'marathon', 'contest', 'last', 'year', 'twotim', 'world', 'halfmarathon', 'silver', 'medallist', 'back', 'challeng', 'radcliff', 'thi', 'year', 'london', 'event', 'april', 'ak', 'also', 'drop', 'harsh', 'stanc', 'threetim', 'world', 'cross', 'countri', 'km', 'champion', 'edith', 'masai', 'masai', 'miss', 'kenya', 'world', 'cross', 'countri', 'trial', 'becaus', 'ankl', 'problem', 'ak', 'insist', 'would', 'take', 'disciplinari', 'action', 'unless', 'could', 'prove', 'wa', 'realli', 'injur', 'subject', 'doctor', 'confirm', 'decid', 'clear', 'masai', 'ad', 'kiplagat']"
athletics,"['sullivan', 'commit', 'dublin', 'race', 'sonia', 'sullivan', 'seek', 'regain', 'titl', 'bupa', 'great', 'ireland', 'run', 'april', 'dublin', 'yearold', 'wa', 'beaten', 'fourth', 'last', 'year', 'event', 'year', 'earlier', 'understand', 'solid', 'winter', 'train', 'australia', 'recov', 'minor', 'injuri', 'said', 'race', 'director', 'matthew', 'turnbul', 'mark', 'carrol', 'irish', 'record', 'holder', 'km', 'km', 'km', 'make', 'hi', 'debut', 'mass', 'particip', 'km', 'race', 'carrol', 'ha', 'step', 'hi', 'form', 'recent', 'week', 'late', 'januari', 'score', 'impress', 'victori', 'lead', 'american', 'alan', 'webb', 'boston', 'carrol', 'face', 'stiff', 'competit', 'australian', 'craig', 'mottram', 'winner', 'dublin', 'last', 'two', 'year']"
athletics,"['holm', 'secur', 'comeback', 'victori', 'britain', 'kelli', 'holm', 'mark', 'first', 'appear', 'home', 'soil', 'sinc', 'win', 'doubl', 'olymp', 'gold', 'victori', 'norwich', 'union', 'intern', 'holm', 'hit', 'front', 'befor', 'bell', 'front', 'sellout', 'crowd', 'glasgow', 'cruis', 'victori', 'time', 'four', 'minut', 'second', 'wa', 'nice', 'get', 'way', 'wa', 'nervou', 'whether', 'would', 'actual', 'abl', 'get', 'round', 'felt', 'good', 'relax', 'use', 'race', 'knowledg', 'said', 'holm', 'wa', 'win', 'front', 'home', 'crowd', 'time', 'irrelev', 'got', 'round', 'one', 'piec', 'disgrac', 'go', 'forward', 'recept', 'sinc', 'olymp', 'ha', 'amaz', 'whi', 'want', 'keep', 'run', 'thi', 'year', 'becaus', 'get', 'buzz', 'crowd', 'holm', 'ran', 'tactic', 'perfect', 'race', 'finish', 'clear', 'franc', 'hind', 'dehiba', 'russia', 'svetlana', 'cherkasova', 'olymp', 'champion', 'time', 'wa', 'insid', 'qualifi', 'mark', 'european', 'indoor', 'championship', 'madrid', 'march', 'yearold', 'would', 'reveal', 'whether', 'intend', 'run', 'previous', 'indic', 'would', 'leav', 'decis', 'birmingham', 'grand', 'prix', 'februari']"
athletics,"['jone', 'dope', 'probe', 'begin', 'investig', 'dope', 'claim', 'marion', 'jone', 'ha', 'open', 'intern', 'olymp', 'committe', 'ioc', 'presid', 'jacqu', 'rogg', 'ha', 'set', 'disciplinari', 'bodi', 'look', 'claim', 'victor', 'cont', 'balco', 'laboratori', 'jone', 'say', 'innoc', 'could', 'lose', 'olymp', 'medal', 'cont', 'said', 'gave', 'performanceenhanc', 'drug', 'befor', 'sydney', 'olymp', 'rogg', 'said', 'wa', 'earli', 'specul', 'hope', 'onli', 'truth', 'emerg', 'ani', 'decis', 'medal', 'would', 'taken', 'ioc', 'execut', 'board', 'could', 'hing', 'interpret', 'rule', 'state', 'olymp', 'decis', 'onli', 'challeng', 'within', 'three', 'year', 'game', 'close', 'sydney', 'olymp', 'end', 'four', 'year', 'ago', 'world', 'antidop', 'agenc', 'chief', 'dick', 'pound', 'said', 'rule', 'may', 'appli', 'becaus', 'alleg', 'onli', 'come', 'find', 'way', 'deal', 'pound', 'said', 'statement', 'releas', 'attorney', 'rich', 'nichol', 'jone', 'repeat', 'innoc', 'vow', 'would', 'clear', 'victor', 'cont', 'alleg', 'true', 'truth', 'reveal', 'world', 'see', 'legal', 'process', 'move', 'forward', 'said', 'cont', 'someon', 'feder', 'indict', 'ha', 'record', 'issu', 'contradictori', 'inconsist', 'statement']"
athletics,"['johnson', 'accus', 'british', 'sprinter', 'former', 'olymp', 'champion', 'michael', 'johnson', 'ha', 'accus', 'britain', 'top', 'sprinter', 'lack', 'pride', 'ambit', 'moment', 'biggest', 'factor', 'mind', 'british', 'sprinter', 'number', 'one', 'britain', 'world', 'record', 'holder', 'told', 'five', 'live', 'athlet', 'moment', 'intern', 'competit', 'need', 'show', 'littl', 'pride', 'howev', 'linford', 'christi', 'counter', 'easi', 'criticis', 'gone', 'system', 'johnson', 'wa', 'involv', 'verbal', 'spat', 'britain', 'darren', 'campbel', 'earlier', 'thi', 'year', 'american', 'cast', 'doubt', 'campbel', 'claim', 'torn', 'hamstr', 'wake', 'hi', 'failur', 'reach', 'olymp', 'final', 'american', 'remain', 'highli', 'critic', 'aspect', 'british', 'sprint', 'onli', 'time', 'see', 'british', 'sprinter', 'get', 'upset', 'rile', 'debat', 'one', 'better', 'claim', 'athlet', 'compet', 'outsid', 'uk', 'focu', 'ha', 'best', 'world', 'top', 'british', 'sprinter', 'speak', 'elit', 'coach', 'confer', 'birmingham', 'johnson', 'also', 'argu', 'although', 'ha', 'invest', 'sport', 'britain', 'necessarili', 'reap', 'reward', 'fix', 'everyth', 'money', 'admit', 'contrast', 'situat', 'us', 'athlet', 'fund', 'fund', 'might', 'hungrier', 'motiv', 'becaus', 'road', 'success', 'lot', 'difficult', 'challeng', 'get', 'top', 'appreci']"
athletics,"['greek', 'pair', 'attend', 'drug', 'hear', 'greek', 'sprinter', 'kosta', 'kenteri', 'katerina', 'thanou', 'appear', 'befor', 'independ', 'tribun', 'decid', 'ban', 'stand', 'given', 'provision', 'suspens', 'athlet', 'rule', 'bodi', 'iaaf', 'decemb', 'fail', 'take', 'drug', 'test', 'befor', 'athen', 'olymp', 'pair', 'arriv', 'former', 'coach', 'christo', 'tzeko', 'give', 'evid', 'hellen', 'olymp', 'committe', 'offic', 'decis', 'expect', 'announc', 'befor', 'end', 'februari', 'whatev', 'rule', 'parti', 'right', 'appeal', 'court', 'arbitr', 'sport', 'yianni', 'papadoyiannaki', 'wa', 'head', 'greek', 'olymp', 'team', 'athen', 'game', 'last', 'year', 'also', 'testifi', 'tribun', 'along', 'greek', 'sport', 'offici', 'athlet', 'believ', 'tribun', 'reach', 'decis', 'uphold', 'stand', 'institut', 'said', 'papadoyiannaki', 'whatev', 'athlet', 'done', 'must', 'forget', 'offer', 'us', 'great', 'moment', 'kenteri', 'gold', 'sydney', 'olymp', 'thanou', 'silver', 'withdrew', 'athen', 'game', 'last', 'august', 'miss', 'drug', 'test', 'eve', 'open', 'ceremoni', 'pair', 'spent', 'four', 'day', 'hospit', 'claim', 'injur', 'motorcycl', 'crash', 'fivememb', 'tribun', 'assembl', 'hellen', 'associ', 'amateur', 'athlet', 'also', 'examin', 'alleg', 'kenteri', 'thanou', 'avoid', 'test', 'tel', 'aviv', 'chicago', 'befor', 'game', 'tzeko', 'wa', 'also', 'ban', 'two', 'year', 'iaaf', 'face', 'charg', 'assist', 'use', 'prohibit', 'substanc', 'tamper', 'dope', 'inspect', 'process', 'three', 'repeatedli', 'deni', 'alleg', 'also', 'charg', 'greek', 'prosecutor', 'face', 'trial', 'dopingrel', 'charg', 'trial', 'date', 'ha', 'set', 'impos', 'twoyear', 'suspens', 'duo', 'decemb', 'iaaf', 'describ', 'explan', 'miss', 'test', 'unaccept', 'kenteri', 'lawyer', 'gregori', 'ioannidi', 'told', 'bbc', 'sport', 'earlier', 'thi', 'week', 'wa', 'confid', 'sprinter', 'would', 'clear', 'charg', 'fail', 'give', 'inform', 'locat', 'refus', 'submit', 'test', 'refut', 'charg', 'unsubstanti', 'illog', 'said', 'certain', 'breach', 'correct', 'applic', 'rule', 'behalf', 'sport', 'author', 'offici', 'procedur', 'breach', 'also', 'violat', 'client', 'right', 'also', 'evid', 'prove', 'fact', 'client', 'ha', 'persecut']"
athletics,"['collin', 'ban', 'landmark', 'case', 'sprinter', 'michel', 'collin', 'ha', 'receiv', 'eightyear', 'ban', 'dope', 'offenc', 'hear', 'north', 'american', 'court', 'arbitr', 'sport', 'ca', 'america', 'former', 'world', 'indoor', 'champion', 'first', 'athlet', 'suspend', 'without', 'posit', 'drug', 'test', 'admiss', 'drug', 'use', 'collin', 'ban', 'result', 'connect', 'feder', 'inquiri', 'balco', 'dope', 'scandal', 'yearold', 'wa', 'found', 'guilti', 'use', 'performanceenhanc', 'drug', 'us', 'antidop', 'agenc', 'usada', 'decid', 'press', 'charg', 'collin', 'summer', 'sprinter', 'ha', 'consist', 'protest', 'innoc', 'ca', 'ha', 'upheld', 'usada', 'find', 'usada', 'ha', 'prove', 'beyond', 'reason', 'doubt', 'collin', 'took', 'epo', 'testosteroneepitestosteron', 'cream', 'thg', 'said', 'ca', 'statement', 'collin', 'use', 'substanc', 'enhanc', 'perform', 'elud', 'drug', 'test', 'wa', 'avail', 'time', 'far', 'total', 'athlet', 'sanction', 'violat', 'involv', 'drug', 'associ', 'balco', 'dope', 'scandal', 'world', 'record', 'holder', 'tim', 'montgomeri', 'also', 'face', 'lifetim', 'ban', 'charg', 'usada', 'hi', 'hear', 'befor', 'csa', 'ha', 'reschedul', 'june', 'next', 'year', 'drug', 'enforc', 'chief', 'us', 'vow', 'crack', 'cheat', 'usada', 'chief', 'execut', 'offic', 'terri', 'madden', 'said', 'action', 'taken', 'collin', 'wa', 'proof', 'ca', 'panel', 'decis', 'confirm', 'violat', 'rule', 'sanction', 'part', 'usada', 'ongo', 'effort', 'protect', 'right', 'overwhelm', 'major', 'us', 'athlet', 'compet', 'drugfre', 'said', 'madden', 'usada', 'ha', 'built', 'case', 'verbal', 'evid', 'given', 'feder', 'investig', 'balco', 'rather', 'test', 'result', 'san', 'franciscobas', 'balco', 'laboratori', 'face', 'steroid', 'distribut', 'money', 'launder', 'charg', 'trial', 'expect', 'open', 'next', 'march']"
athletics,"['chepkemei', 'hit', 'big', 'ban', 'kenya', 'athlet', 'bodi', 'ha', 'suspend', 'twotim', 'london', 'marathon', 'runnerup', 'susan', 'chepkemei', 'competit', 'end', 'year', 'athlet', 'kenya', 'ak', 'issu', 'ban', 'chepkemei', 'fail', 'turn', 'cross', 'countri', 'train', 'camp', 'embu', 'ban', 'local', 'intern', 'competit', 'said', 'ak', 'chief', 'isaiah', 'kiplagat', 'shall', 'commun', 'thi', 'decis', 'iaaf', 'meet', 'director', 'world', 'yearold', 'finish', 'second', 'paula', 'radcliff', 'london', 'race', 'wa', 'also', 'edg', 'epic', 'new', 'york', 'marathon', 'contest', 'last', 'year', 'ban', 'prevent', 'twotim', 'world', 'halfmarathon', 'silver', 'medallist', 'challeng', 'radcliff', 'thi', 'year', 'london', 'event', 'april', 'global', 'sport', 'commun', 'chepkemei', 'manag', 'compani', 'said', 'want', 'run', 'world', 'cross', 'countri', 'championship', 'march', 'ak', 'maintain', 'wa', 'make', 'exampl', 'chepkemei', 'warn', 'kenyan', 'athlet', 'take', 'thi', 'action', 'order', 'salvag', 'pride', 'said', 'kiplagat', 'accus', 'teeth', 'bite', 'agent', 'rule', 'us', 'ka', 'ha', 'also', 'threaten', 'threetim', 'women', 'shortcours', 'champion', 'edith', 'masai', 'similar', 'ban', 'report', 'feign', 'injuri', 'avoid', 'run', 'cross', 'countri', 'world', 'championship', 'true', 'masai', 'miss', 'nation', 'trial', 'earli', 'februari', 'wa', 'includ', 'provision', 'team', 'proviso', 'ran', 'region', 'competit', 'fail', 'run', 'event', 'cite', 'leg', 'injuri']"
athletics,"['offcolour', 'garden', 'storm', 'win', 'britain', 'jason', 'garden', 'shook', 'upset', 'stomach', 'win', 'sunday', 'leipzig', 'intern', 'meet', 'garden', 'clock', 'second', 'equal', 'meet', 'record', 'finish', 'well', 'ahead', 'germani', 'marc', 'blume', 'cross', 'line', 'sec', 'world', 'indoor', 'champion', 'said', 'got', 'airport', 'stomach', 'wa', 'upset', 'wa', 'vomit', 'almost', 'went', 'home', 'felt', 'littl', 'better', 'sunday', 'morn', 'decid', 'onli', 'run', 'main', 'race', 'everyth', 'went', 'perfectli', 'garden', 'part', 'great', 'britain', 'xm', 'quartet', 'gold', 'athen', 'olymp', 'turn', 'hi', 'attent', 'next', 'weekend', 'norwich', 'union', 'european', 'indoor', 'trial', 'sheffield', 'given', 'still', 'offcolour', 'know', 'plenti', 'tank', 'expect', 'get', 'faster', 'next', 'week', 'said', 'case', 'chip', 'away', 'done', 'previou', 'year', 'result', 'come', 'scotland', 'ian', 'macki', 'wa', 'also', 'action', 'leipzig', 'step', 'hi', 'favour', 'finish', 'third', 'sec', 'germani', 'alexand', 'kosenkow', 'race', 'sec', 'dutchman', 'patrick', 'van', 'balkom', 'second', 'sec', 'plenti', 'senior', 'british', 'athlet', 'show', 'indoor', 'form', 'weekend', 'promis', 'hurdler', 'clock', 'new', 'uk', 'record', 'second', 'meet', 'norway', 'yearold', 'reach', 'mark', 'heat', 'settl', 'joint', 'first', 'place', 'former', 'aaa', 'champion', 'dian', 'allahgreen', 'final', 'broke', 'onto', 'intern', 'scene', 'olymp', 'game', 'last', 'season', 'set', 'indoor', 'person', 'best', 'tripl', 'jump', 'meet', 'ghent', 'leap', 'cm', 'short', 'brazilian', 'winner', 'jadel', 'gregorio', 'effort', 'wa', 'good', 'enough', 'qualifi', 'european', 'indoor', 'championship', 'meet', 'finish', 'third', 'second', 'highclass', 'women', 'event', 'wa', 'european', 'medal', 'favourit', 'christin', 'arron', 'franc', 'belgium', 'rival', 'kim', 'gevaert', 'wa', 'second', 'britain', 'joic', 'maduaka', 'finish', 'fifth', 'olymp', 'bronz', 'heptathlon', 'medallist', 'made', 'lowkey', 'return', 'action', 'indoor', 'meet', 'birmingham', 'yearold', 'clear', 'win', 'high', 'jump', 'threw', 'women', 'shot', 'put']"
athletics,"['hansen', 'delay', 'return', 'british', 'tripl', 'jumper', 'ashia', 'hansen', 'ha', 'rule', 'comeback', 'thi', 'year', 'setback', 'recoveri', 'bad', 'knee', 'injuri', 'accord', 'report', 'hansen', 'commonwealth', 'european', 'champion', 'ha', 'sidelin', 'sinc', 'european', 'cup', 'poland', 'june', 'wa', 'hope', 'would', 'abl', 'return', 'thi', 'summer', 'wound', 'injuri', 'ha', 'veri', 'slow', 'heal', 'coach', 'aston', 'moor', 'told', 'time', 'look', 'ani', 'sooner', 'tripl', 'jumper', 'moor', 'said', 'hansen', 'may', 'abl', 'return', 'sprint', 'long', 'jump', 'sooner', 'shortterm', 'prospect', 'involv', 'specialist', 'event', 'wa', 'problem', 'wound', 'heal', 'set', 'back', 'rehabilit', 'two', 'month', 'ha', 'solv', 'push', 'ahead', 'said', 'aim', 'get', 'fit', 'athlet', 'start', 'look', 'sprint', 'long', 'jump', 'introduct', 'back', 'competit', 'arena', 'moor', 'said', 'confid', 'hansen', 'make', 'back', 'toplevel', 'competit', 'though', 'unclear', 'time', 'commonwealth', 'game', 'melbourn', 'next', 'march', 'frustrat', 'time', 'ha', 'faze', 'determin', 'ad']"
athletics,"['edward', 'tip', 'idowu', 'euro', 'gold', 'world', 'outdoor', 'tripl', 'jump', 'record', 'holder', 'bbc', 'pundit', 'jonathan', 'edward', 'believ', 'phillip', 'idowu', 'take', 'gold', 'european', 'indoor', 'championship', 'idowu', 'land', 'british', 'trial', 'sheffield', 'last', 'month', 'lead', 'world', 'tripl', 'jump', 'rank', 'jump', 'well', 'sheffield', 'could', 'win', 'gold', 'medal', 'said', 'edward', 'hi', 'abil', 'undoubt', 'hi', 'best', 'perform', 'seem', 'happen', 'domest', 'meet', 'idowu', 'made', 'hi', 'breakthrough', 'five', 'year', 'ago', 'far', 'ha', 'onli', 'commonwealth', 'silver', 'medal', 'hi', 'name', 'edward', 'kept', 'idowu', 'top', 'spot', 'manchest', 'game', 'believ', 'european', 'indoor', 'madrid', 'repres', 'chanc', 'yearold', 'prove', 'hi', 'credenti', 'britain', 'top', 'tripl', 'jumper', 'ha', 'start', 'produc', 'intern', 'level', 'begin', 'said', 'edward', 'phillip', 'still', 'need', 'much', 'consist', 'sure', 'victori', 'madrid', 'build', 'hi', 'confid', 'selfbelief', 'best', 'world', 'qualifi', 'round', 'men', 'tripl', 'jump', 'madrid', 'take', 'place', 'friday', 'final', 'schedul', 'saturday', 'olymp', 'champion', 'christian', 'olsson', 'take', 'part', 'entir', 'indoor', 'season', 'ankl', 'injuri']"
